Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
2345216,LAS SISTERS INC.,LAS SISTERS INC,2689353,Restaurant,Risk 1 (High),2700 S TRUMBULL AVE ,CHICAGO,IL,60623,2019-11-07T00:00:00.000,License,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEE HEALTH POLICY IN PLACE. INSTD TO PROVIDE A VERIFIABLE EMPLOYEE ACKNOWLEDGED HEALTH POLICY. PRIORITY FOUNDATION 7-38-010. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO PROCEDURE IN PLACE FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTD TO PROVIDE AND MAINTAIN. PRIORITY FOUNDATION 7-38-005. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: INADEQUATE REFRIGERATION ON SITE, ONLY 1 ON SITE. INSTD TO PROVIDE ADEQUATE REFRIGERATION ABLE TO MAINTAIN 41F OR BELOW AT ALL TIMES. PRIORITY VIOLATION 7-38-005. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: NO MULTI USE EQUIPMENT ON SITE TO BE ABLE TO VERIFY SUBMERSION INTO 3-COMPARTMENT SINK. INSTD TO PROVIDE ALL EQUIPMENT TO BE USED. PRIORITY FOUNDATION 7-38-025. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: MISSING CHEMICAL TESTING DEVICE FOR SANITIZING SOLUTION. INSTD TO PROVIDE AND MAINTAIN. PRIORITY FOUNDATION 7-38-005 | 58. ALLERGEN TRAINING AS REQUIRED - Comments: MISSING ALLERGEN TRAINING AS REQUIRED FOR CITY OF CHICAGO CERTIFIED MANAGER. INSTD TO OBTAIN TRAINING AND MAINTAIN VERIFICATION.",41.84251234796448,-87.71122481384815,"{'longitude': '41.84251234796448', 'latitude': '-87.71122481384815'}",,,,,
2345258,CHIYA CHAI CAFE,CHIYA CHAI CAFE,2432644,Restaurant,Risk 1 (High),2770 N MILWAUKEE AVE ,CHICAGO,IL,60647,2019-11-07T00:00:00.000,Canvass,Pass w/ Conditions,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED PROCEDURES FOR CLEANING UP VOMIT AND DIARRHEA, BUT IS MISSING SOME NECESSARY ITEMS AND A DISINFECTANT RATED FOR NOROVIRUS, INSTRUCTED TO PROVIDE PRIORITY FOUNDATION 7-38-005, NO CITATION ISSUED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE CEILING VENT OVER THE MOP SINK DUSTY/NOT CLEAN, INSTRUCTED TO CLEAN REMOVE THE DUST. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FRONT FLOOR DRAIN COVER MISSING, INSTRUCTED TO REPLACE MISSING FLOOR DRAIN COVER.",41.93144884388019,-87.71154708820332,"{'longitude': '41.93144884388019', 'latitude': '-87.71154708820332'}",,,,,
2345275,EASTERN BAKERY,EASTERN BAKERY,2698714,Bakery,Risk 2 (Medium),2927 W TOUHY AVE ,CHICAGO,IL,60645,2019-11-07T00:00:00.000,License,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: FOUND NO EMPLOYEE HEALTH POLICY AT PREMISES. PRIORITY FOUNDATION. NO CITATION ISSUED. 7-38-010. MUST PROVIDE. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO VOMIT AND DIARRHEA CLEAN UP POLICY.  PRIORITY FOUNDATION. NO CITATION ISSUED.7-38-005. MUST PROVIDE. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: FOUND LARGE WOODEN BREAD TRAYS AT PREMISES NOT SMOOTH AND EASY TO CLEAN.(APPROXIMATELY 35 TRAYS) ALSO, TRAYS NOT RESISTANT TO CHIPPING. MUST PROVIDE NEW TRAYS. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: FOUND LARGE BOWLS FOR FLOUR MIXER NOT SMALL ENOUGH TO FIT INSIDE 3 COMPARTMENT SINK. MUST PROVIDE ALTERNATIVE MANUAL WAREWASHING PROCEDURE FOR MIXER BOWLS. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: FOUND NO BACKLFOW PREVENTION DEVICES AT MOP SINK FAUCET. MUST PROVIDE WHERE IT CAN BE LOCATED AND SERVICED. | 52. SEWAGE & WASTE WATER PROPERLY DISPOSED - Comments: FOUND NO GREASE TRAP AT 3 COMPARTMENT SINK. MUST PROVIDE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND CLUTTER AT REAR OF PREMISES THAT MUST BE REMOVED.OLD EQUIPMENT ETC. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: FOUND EXHAUST HOOD FILTERS NOT CLEAN. MUST CLEAN.",42.01188160585908,-87.70323088982231,"{'longitude': '42.01188160585908', 'latitude': '-87.70323088982231'}",,,,,
2345304,JUNEBUG CAFE,JUNEBUG CAFE,2616846,COFFEE SHOP,Risk 2 (Medium),4944 W IRVING PARK RD ,CHICAGO,IL,60641,2019-11-07T00:00:00.000,License Re-Inspection,Pass,,41.95348385428049,-87.75147928719359,"{'longitude': '41.95348385428049', 'latitude': '-87.75147928719359'}",,,,,
2345244,OSITO'S TAP,OSITO'S TAP,2658134,Restaurant,Risk 1 (High),2553 S RIDGEWAY AVE ,CHICAGO,IL,60623,2019-11-07T00:00:00.000,License Re-Inspection,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: RAW BRICK WALLS WITH GAPS AND HOLES AT BAR AREA. INSTD TO SEAL SO AS TO BE A SMOOTH, NON POROUS, EVEN, EASILY CLEANABLE SURFACE.",41.84459718759861,-87.71831255053898,"{'longitude': '41.84459718759861', 'latitude': '-87.71831255053898'}",,,,,
2345233,"INA MAE TAVERN & PACKAGED GOODS, INC",INA MAE TAVERN & PACKAGED GOODS,2601063,Restaurant,Risk 1 (High),1415 N WOOD ST ,CHICAGO,IL,60622,2019-11-07T00:00:00.000,Canvass,Pass w/ Conditions,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGNS OR POSTERS NEAR HAND WASHING SINKS IN FRONT KITCHEN PREP AREA AND BASEMENT FOOD PREP AREA. MUST PROVIDE AND MAINTAIN. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED IMPROPER DATE MARKING ON TCS FOODS HELD MORE THAN 24 HOURS INSIDE WALK-IN COOLER. MUST PROVIDE AND MAINTAIN. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST PROPERLY LABEL FOOD CONTAINERS WHEN FOOD IS NOT IN THE ORIGINAL CONTAINER. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CARDBOARD BOXES AND UNNECESSARY ITEMS IN BASEMENT STORAGE ROOMS. MUST REMOVE CLEAN AND ORGANIZE AREA TO PREVENT RODENT HARBORAGE. MUST ELEVATE ITEMS 6INCHES OFF FLOOR AND AWAY FROM THE WALL. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: FOOD HANDLERS REQUIREMENTS NOT MET NO LOGS RECORDS ON SITE AS REQUIRED. INSTRUCTED TO PROVIDE AND MAINTAIN. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: CERTIFIED FOOD MANAGERS ON SITE UNABLE TO PROVIDE FOOD ALLERGEN TRAINING. INSTRUCTED THAT ALL CERTIFIED FOOD SERVICE MANAGERS MUST COMPLETE FOOD ALLERGEN TRAINING.",41.90758320894764,-87.67234841089311,"{'longitude': '41.90758320894764', 'latitude': '-87.67234841089311'}",,,,,
2345229,CAFE MARBELLA,CAFE MARBELLA,2385788,Restaurant,Risk 1 (High),5527-5531 N Milwaukee AVE ,CHICAGO,IL,60630,2019-11-07T00:00:00.000,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: FOUND NO EMPLOYEE HEALTH POLICY/TRAINING ON SITE. INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION VIOLATION 7-38-010     NO CITATION ISSUED | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO PROCEDURE/PLAN FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED TO PROVIDE AND MAINTAIN REQUIRED PROCEDURE/PLAN AND APPROPRIATE SUPPLIES OR KIT. (NECESSARY ITEMS AT A MINIMUM: GLOVES,  FACE MASKS,  DISPOSABLE MOPS AND APPROPRIATE SANITIZER/SPRAY  THAT KILLS NOROVIRUS)   PRIORITY FOUNDATION VIOLATION 7-38-005   NO CITATION ISSUED | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: INSTRUCTED TO PROVIDE HAND WASHING SIGNAGE AT HAND SINK IN FRONT SERVICE (COFFEE STATION) AREA. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: INSTRUCTED TO PROPERLY LABEL AND DATE READY TO EAT TCS FOODS HELD OVER 24 HOURS INSIDE COOLERS. MUST IDENTIFY PRODUCT SHELF LIFE OR 'CONSUME BY' DATING (7 DAYS FROM PREPARATION DATE). PRIORITY FOUNDATION VIOLATION 7-38-005  NO CITATION  ISSUED | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: FOUND NO CONSUMER ADVISORY OR DISCLOSURE AND REMINDER POSTED AND ON MENUS FOR RAW/UNDERCOOKED FOODS. INSTRUCTED TO PROVIDE.  PRIORITY FOUNDATION VIOLATION 7-38-005    NO CITATION ISSUED   | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: INSTRUCTED TO CLEAN AND REPAINT EXTERIOR SURFACES OF GREASE BOX WITH RUST ACCUMULATION UNDERNEATH 3 COMPARTMENT SINK. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: INSTRUCTED TO REPAIR WATER LEAK AT THE BASE OF FAUCET OF THE 3 COMPARTMENT SINK.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO CLEAN AND MAINTAIN INTERIOR SURFACES OF STORAGE CABINETS IN PREP, SERVICE AND INSIDE WASHROOM (UNDERNEATH HANDSINK).  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BACKFLOW PREVENTER DEVICE NOT LOCATED BEHIND ICE MACHINE AND COFFEE MACHINE.      INSTRUCTED TO INSTALL SO THAT IT CAN BE LOCATED TO BE SERVICED AND MAINTAINED. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: INSTRUCTED TO PROVIDE COVER/LID FOR RECEPTACLE INSIDE (3) WASHROOMS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO CLEAN AND MAINTAIN FLOORS UNDER AND AROUND DISHMACHINE AND FLOORS IN BASEMENT STORAGE ALONG THE WALLS AND IN ALL CORNERS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO REMOVE UNNECESSARY ARTICLES STORED IN BASEMENT TO PREVENT PEST HARBORAGE. USABLE ITEMS (FOOD AND NON FOOD) MUST BE STORED 6' OFF THE FLOOR FOR EASY ACCESS ON CLEANING.",41.982350141069084,-87.77365984476519,"{'longitude': '41.982350141069084', 'latitude': '-87.77365984476519'}",,,,,
2345235,STOCKTON,STOCKTON,2684365,Restaurant,Risk 1 (High),1009-1011 N RUSH ST ,CHICAGO,IL,60611,2019-11-07T00:00:00.000,License,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: - NO VERIFIABLE EMPLOYEE HEALTH POLICY ON SITE.   MUST PROVIDE.  PRIORITY FOUNDATION VIOLATION#: 7-38-010. NO CITATION ISSUED. -   | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: - MUST PROVIDE A MASK AND A DISPOSABLE MOP FOR THE CLEAN UP KIT AND PROCEDURE PROVIDED ON SITE.   PRIORITY FOUNDATION VIOLATION#:7-38-005.  NO CITATION ISSUED.  -  | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: - MUST PROVIDE HANDWASHING SIGNAGE AT THE HANDWASH SINKS IN THE BAR, AND MAINTAIN.  -  | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: - MUST INSTALL A SPLASH GUARD/BARRIER BETWEEN THE SUSHI PREP AREA AND THE BAR.   MUST INSTALL A SPLASH GUARD AT THE HANDWASH SINK IN THE COFFEE PREP AREA.  -   | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: - OBSERVED MISSING CEILING TILES IN THE KITCHEN AND IN THE COFFEE PREP AREA.   MUST REPLACE AND MAINTAIN.  -   | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: - OBSERVED DIRT, DEBRIS, AND BROKEN GLASS ON THE FLOOR AND BEHIND THE ICE MACHINE IN THE COFFEE PREP AREA.   MUST REMOVE DEBRIS AND GLASS, DETAIL CLEAN, AND MAINTAIN AREA.  -  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: - OBSERVED AN ACCUMULATION OF DIRT/DEBRIS BUILDUP ON THE KITCHEN HOOD EXHAUST VENTILATION.   OBSERVED AN ACCUMULATION OF DIRT/DEBRIS BUILDUP ON THE TOILET ROOMS' EXHAUST VENTILATIONS.   MUST DETAIL CLEAN AND MAINTAIN.   -  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: - OBSERVED THE EXHAUST VENTILATION BROKEN IN THE MEN'S TOILET ROOM AND PART OF THE WOMEN'S TOILET ROOM.   MUST REPAIR AND MAINTAIN.  -  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: - MUST PROVIDE SHATTERPROOF LIGHT BULBS IN THE BARS/SUSHI PREP AREA.  - ",41.901042374044735,-87.62749014771335,"{'longitude': '41.901042374044735', 'latitude': '-87.62749014771335'}",,,,,
2345299,CEVICHE,CEVICHE,2320428,Restaurant,Risk 1 (High),2554-2556 W DIVERSEY AVE ,CHICAGO,IL,60647,2019-11-07T00:00:00.000,Canvass,No Entry,,41.93224181452384,-87.69255932281554,"{'longitude': '41.93224181452384', 'latitude': '-87.69255932281554'}",,,,,
2345255,TAQUERIA LOS FLACOS,TAQUERIA LOS FLACOS,2488725,Restaurant,Risk 1 (High),3818 W LAWRENCE AVE ,CHICAGO,IL,60625,2019-11-07T00:00:00.000,Canvass,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON THE PREMISES. MANAGEMENT INSTRUCTED TO PROVIDE A SIGNED EMPLOYEE HEALTH POLICY FOR EACH EMPLOYEE. PRIORITY FOUNDATION VIOLATION 7-38-010,CITATION ISSUED.  | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND PROCEDURE/PLAN FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS ON SITE BUT  NO CLEAN-UP ITEMS.MUST PROVIDE AND MAINTAIN APPROPRIATE SUPPLIES OR KIT. (NECESSARY ITEMS AT A MINIMUM: GLOVES, FACE MASKS, DISPOSABLE MOPS AND APPROPRIATE SANITIZER THAT KILLS NOROVIRUS).PRIORITY FOUNDATION VIOLATION 7-38-005,NO CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: FOUND NO CONSUMER ADVISORY DISCLOSURE AND REMINDER STATEMENT ON THE MENU. MANAGEMENT INSTRUCTED TO DISCLOSE WHICH FOODS CAN BE ORDERED 'RAW' OR UNDER COOKED AND LINK THOSE FOODS WITH AN ASTERISK (*) TO A REMINDER STATEMENT THAT STATES THAT EATING RAW OR UNDER COOKED FOODS CAN INCREASE YOUR RISK OF FOOD BORNE ILLNESS. PRIORITY FOUNDATION VIOLATION 7-38-005,NO CITATION ISSUED. -  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN EXTERIOR OF GREASE TRAP TO REMOVE DRIED UP GREASE BUILD UP LOCATED IN BASEMENT AND TO MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: A toilet room used by females shall be provided with a covered receptacle for sanitary napkins. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: FOUND MECHANICAL VENTILATION INSIDE MENS AND WOMENS WASH ROOMS.INSTRUCTED TO REPAIR AND MAINTAIN ADEQUATE VENTILATION AT ALL TIMES. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: FOUND EXPIRED FOOD HANDLER CERTIFICATE.INSTRUCTED TO RENEW FOOD HANDLER CERTIFICATES AND MAINTAIN AS REQUIRED. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: ALLERGEN TRAINING IS REQUIRED FOR ALL EMPLOYEES THAT HAVE A CITY OF CHICAGO FOOD SANITATION CERTIFICATE. INSTRUCTED TO COMPLETE TRAINING AND KEEP CERTIFICATE ON SITE. (2 CITY OF CHICAGO SANITATION CERTIFICATES ONLY 1 MANAGER WITH FOOD ALLERGEN CERTIFICATE ON SITE).",41.96839468756255,-87.72398094536197,"{'longitude': '41.96839468756255', 'latitude': '-87.72398094536197'}",,,,,
2345243,L & M FINE FOODS,L & M FINE FOODS,2631148,Grocery Store,Risk 1 (High),4361-4365 N LINCOLN AVE ,CHICAGO,IL,60618,2019-11-07T00:00:00.000,License,Pass,,41.96127036208352,-87.68358899797359,"{'longitude': '41.96127036208352', 'latitude': '-87.68358899797359'}",,,,,
2345217,"LUNA PARK, INC.",LUNA PARK DAY CARE,2215485,Children's Services Facility,Risk 1 (High),3250 W FOSTER AVE ,CHICAGO,IL,60625,2019-11-07T00:00:00.000,License,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN INTERIOR/EXTERIOR OF KITCHEN CABINETS TO REMOVE DRIED-UP FOOD SPLASHED DEBRIS AND TO MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: A toilet room used by females shall be provided with a covered receptacle for sanitary napkins.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND EMPLOYEE PERSONAL BELONGINGS STORED ON KITCHEN DRY STORAGE SHELF.MUST PROVIDE DESIGNATED AREA FOR EMPLOYEE PERSONAL BELONGINGS AND TO MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO SEAL AND PAINT SECTION OF CEILING IN THE INFANT (1) FRONT CLASSROOM SO THAT IT IS SMOOTH,EASILY CLEANABLE SURFACE SHOWED MANAGEMENT. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO REMOVE ACCUMULATIONS OF DUSTS ON CEILING VENTILATION COVER IN PRE-SCHOOL CLASS ROOM AND TO MAINTAIN.",41.97583445690982,-87.7107455232781,"{'longitude': '41.97583445690982', 'latitude': '-87.7107455232781'}",,,,,
2345313,MOY LEE RESTAURANT,MOY LEE RESTAURANT,28853,Restaurant,Risk 1 (High),5346 N MILWAUKEE AVE ,CHICAGO,IL,60630,2019-11-07T00:00:00.000,Canvass,Out of Business,,41.97776393135019,-87.76982985082259,"{'longitude': '41.97776393135019', 'latitude': '-87.76982985082259'}",,,,,
2345289,STAR KITCHEN,STAR KITCHEN,2699016,Restaurant,Risk 1 (High),335 W 31ST ST ,CHICAGO,IL,60616,2019-11-07T00:00:00.000,License,Pass,,41.83807689208957,-87.63543911088024,"{'longitude': '41.83807689208957', 'latitude': '-87.63543911088024'}",,,,,
2345259,AVONDALE BOWL,AVONDALE BOWL,2646779,Liquor,Risk 3 (Low),3118 N MILWAUKEE AVE ,CHICAGO,IL,60618,2019-11-07T00:00:00.000,License,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEE HEALTH POLICY ON PREMISES. INSTRUCTED MANAGER MUST PROVIDE AN EMPLOYEE HEALTH POLICY ON PREMISES. PRIORITY FOUNDATION 7-38-010. NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO VOMIT AND DIARRHREA CLEANING PROCEDURE ON PREMISES. INSTRUCTED MANAGER MUST PROVIDE A VOMIT AND DIARRHEA CLEANING PROCEDURE WITH ALL NECESSARY ITEMS AS OUTLINED IN POLICY ON PREMISES. PRIORITY FOUNDATION 7-38-005. NO CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: NO PEST CONTROL LOGBOOK ON PREMISES. INSTRUCTED MUST HAVE A PEST CONTROL LOGBOOK FROM A LICENSED ILLINOIS PEST CONTROL OPERTOR ON PREMISES. PRIORITY FOUNDATION 7-38-020(C). NO CITATION ISSUED. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: NO SANITIZING TEST STRIPS ON PREMISES. INSTRUCTED MANAGER MUST PROVIDE SANITIZING TEST STRIPS ON PREMISES. PRIORITY FOUNDATION 7-38-005. NO CITATION ISSUED. | 50. HOT & COLD WATER AVAILABLE; ADEQUATE PRESSURE - Comments: NO RUNNING HOT WATER ON PREMISES, WATER TEMPERATURE AT 78.7 F AT 3-COMPARTMENT SINK. INSTRUCTED MANAGER MUST PROVIDE RUNNING HOT WATER THROUGHOUT, A MINIMAL OF 110.0 F AT 3-COMPARTMENT SINK AND 100.0 F AT ALL OTHER SINKS. PRIORITY VIOLATION 7-38-030(C). NO CITATION ISSUED.",41.93757737831865,-87.72158946030963,"{'longitude': '41.93757737831865', 'latitude': '-87.72158946030963'}",,,,,
2345237,L & M FINE FOODS,L & M FINE FOODS,2631146,Grocery Store,Risk 1 (High),4361-4365 N LINCOLN AVE ,CHICAGO,IL,60618,2019-11-07T00:00:00.000,License,Pass,51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 3-COMPARTMENT SINK STOPPERS NOT WORKING ALSO OBSERVED 1ST FLOOR PREP AREA HANDWASH BOWL FAUCET LEAKING. MUST PROVIDE WORKING STOPPERS (X3) FOR 3-COMPARTMENT SINK AND MAINTAIN 1ST FLOOR HANDWASH BOWL.,41.96127036208352,-87.68358899797359,"{'longitude': '41.96127036208352', 'latitude': '-87.68358899797359'}",,,,,
2345301,"TABLE, DONKEY & STICK","TABLE,  DONKEY & STICK",1742271,Restaurant,Risk 1 (High),2728 W ARMITAGE AVE ,CHICAGO,IL,60647,2019-11-07T00:00:00.000,Canvass,No Entry,,41.91761294464501,-87.69591486630621,"{'longitude': '41.91761294464501', 'latitude': '-87.69591486630621'}",,,,,
2345302,Pizza Hut,Pizza Hut,2476781,Restaurant,Risk 1 (High),5035 N LINCOLN AVE ,CHICAGO,IL,60625,2019-11-07T00:00:00.000,Canvass,Out of Business,,41.972793193319774,-87.69109190721971,"{'longitude': '41.972793193319774', 'latitude': '-87.69109190721971'}",,,,,
2345294,John's Pizzeria,JOHN'S PIZZERIA,2094224,Restaurant,Risk 1 (High),2104-2108 N WESTERN AVE ,CHICAGO,IL,60647,2019-11-07T00:00:00.000,Canvass,No Entry,,41.92000941972242,-87.6876347047667,"{'longitude': '41.92000941972242', 'latitude': '-87.6876347047667'}",,,,,
2345288,ASIAN CUISINE EXPRESS,ASIAN CUISINE EXPRESS,2327198,Restaurant,Risk 1 (High),3823 W 31ST ST ,CHICAGO,IL,60623,2019-11-07T00:00:00.000,Canvass,Pass w/ Conditions,"23. PROPER DATE MARKING AND DISPOSITION - Comments: VARIETY OF TCS FOODS (COOKED STEAK, COOKED PORK, COOKED RICE, ETC) NOT PROPERLY LABELED, DATED. REFRIGERATED, READY TO EAT TCS FOOD PREPARED AND HELD FOR MORE THAN 24 HOURS SHALL BE CLEARLY MARKED TO INDICATE THE DAY OR DATE BY WHICH FOOD SHALL BE SOLD OR DISCARDED FOR A MAXIMUM OF 7 DAYS. PRIORITY FOUNDATION VIOLATION 7-38-005.  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: RUSTY SURFACE AT WOK STATION. INSTD TO REMOVE RUST AND MAINTAIN SURFACE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOOR UNDER AND BEHIND HEAVY EQUIPMENT AND ALONG WALLBASE NOT CLEAN, GREASE, DEBRIS ACCUMULATION. INSTD TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: PROPANE TANK ON SITE. INSTD TO REMOVE PROPANE TANK.",41.836838656288656,-87.72053342728425,"{'longitude': '41.836838656288656', 'latitude': '-87.72053342728425'}",,,,,
2345247,STOCKTON,STOCKTON,2684366,Restaurant,Risk 3 (Low),1009-1011 N RUSH ST ,CHICAGO,IL,60611,2019-11-07T00:00:00.000,License,Pass w/ Conditions,,41.901042374044735,-87.62749014771335,"{'longitude': '41.901042374044735', 'latitude': '-87.62749014771335'}",,,,,
2345261,CHICAGO SOCCER RESTAURANT,CHICAGO SOCCER RESTAURANT,1915583,Restaurant,Risk 1 (High),5404 N KEDZIE AVE ,CHICAGO,IL,60625,2019-11-07T00:00:00.000,Canvass,No Entry,,41.979628229124486,-87.70892213604935,"{'longitude': '41.979628229124486', 'latitude': '-87.70892213604935'}",,,,,
